model,persona_condition,prompt_version,protocol_signature,run_phase,run_status,factor,level_left,level_right,n_comparisons_in_stratum,n_left,n_right,mean_left,mean_right,t,df,p_value,cohens_d,p_value_bonferroni
gpt-5-nano,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.37231400543900545,0.36034819347319347,0.17982286118470078,37.39303120991398,0.8582625895099127,0.056864981671193894,1.0
gpt-5-nano,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4771702602952603,0.4505252386502387,0.6061457634611868,37.97401939457005,0.5480244667067522,0.1916801206599018,1.0
gpt-5-nano,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4771702602952603,0.39846320346320346,2.1557209744108303,30.70382152807307,0.03905935796260884,0.6816988278935778,0.11717807388782653
gpt-5-nano,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4505252386502387,0.39846320346320346,1.4537623369271064,31.189815489896745,0.1560013788292042,0.4597200161258765,0.46800413648761263
gpt-5-nano,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4973575036075036,0.4574413780663781,0.800499029001884,37.419061810562795,0.42847509682996665,0.2531400196399138,1.0
gpt-5-nano,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4973575036075036,0.47454469141969147,0.5430844643574283,36.03438854038864,0.5904155104940323,0.17173838692220064,1.0
gpt-5-nano,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4574413780663781,0.47454469141969147,-0.37552861201014115,33.89457660909929,0.7096073582605157,-0.11875257405137081,1.0
gpt-5-nano,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4568691724941726,0.4525463425463426,0.11438474953239967,36.2695052201183,0.9095636833438986,0.03617163381102629,1.0
gpt-5-nano,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4568691724941726,0.4985719835719836,-0.8547198766561727,29.63973979494378,0.3995623596063767,-0.2702861571651688,1.0
gpt-5-nano,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4525463425463426,0.4985719835719836,-0.8869880052052079,33.77474849601225,0.38135806249323273,-0.28049023536977435,1.0
gpt-5-nano,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3296676934176934,0.32633075258075256,0.03405716624805973,37.99033040845311,0.9730098800398009,0.010769821599487984,1.0
gpt-5-nano,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3296676934176934,0.34665542790542786,-0.1711913271756806,37.99655781728525,0.8649817572290439,-0.054135450954223084,1.0
gpt-5-nano,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.32633075258075256,0.34665542790542786,-0.20643053877490156,37.9753683800063,0.837557426282634,-0.06527906811443936,1.0
gpt-5-nano,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2796162864912865,0.30006375568875565,-0.22359606081743108,37.96478089720382,0.8242704758014598,-0.07070728280246125,1.0
gpt-5-nano,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2796162864912865,0.30772574647574646,-0.29660184938090156,37.643870364663535,0.7684008627344561,-0.09379374022618514,1.0
gpt-5-nano,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.30006375568875565,0.30772574647574646,-0.07972427580200851,37.83015122019268,0.9368768071660079,-0.0252110296341794,1.0
gpt-5-nano,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3666882423132423,0.3711000804750805,-0.06855061593634156,33.90707312153133,0.9457499990089313,-0.02167760813662754,1.0
gpt-5-nano,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3666882423132423,0.3908401320901321,-0.3574634716497884,32.57958889982538,0.7230502174865353,-0.11303987507243586,1.0
gpt-5-nano,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3711000804750805,0.3908401320901321,-0.2547565542196526,37.812388884090154,0.8002916224143151,-0.0805610960190282,1.0
gpt-5-nano,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.437578601953602,0.4542837024087024,-0.3492104583909318,37.80806554236569,0.7288688397250641,-0.1104300431266803,1.0
gpt-5-nano,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.437578601953602,0.4279741785991786,0.23054978656725236,36.17447718974046,0.8189634921032447,0.07290624396182101,1.0
gpt-5-nano,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4542837024087024,0.4279741785991786,0.603820378013841,35.028992283131366,0.549853750106695,0.19094476921475953,1.0
gpt-5-nano,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4619820457320456,0.444170967920968,0.40997456725697023,37.721778774432856,0.6841437181034299,0.12964534152739154,1.0
gpt-5-nano,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4619820457320456,0.46556721056721057,-0.07933455990505653,37.99951075584349,0.9371828493344274,-0.025087790646705025,1.0
gpt-5-nano,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.444170967920968,0.46556721056721057,-0.49345655629984475,37.74423194475935,0.6245491804102719,-0.15604466442506196,1.0
gpt-5-nano,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4563603757353757,0.5090970140970141,-1.1375452705916826,37.994298357534795,0.262433466168349,-0.3597233996622272,0.7873003985050471
gpt-5-nano,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4563603757353757,0.4672822316572317,-0.23399213054737913,37.99992389789838,0.8162471907038544,-0.07399480870851802,1.0
gpt-5-nano,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5090970140970141,0.4672822316572317,0.9013112809804578,37.992905438006034,0.373101184470858,0.2850196528702246,1.0
gpt-5-nano,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.41886217948717946,0.3435255716505717,1.5174211717552628,31.316846649688543,0.13919141696985213,0.47985070725081924,0.41757425090955635
gpt-5-nano,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.41886217948717946,0.4201126651126651,-0.02113117280227415,37.96802238172172,0.9832516813302334,-0.00668226356857892,1.0
gpt-5-nano,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3435255716505717,0.4201126651126651,-1.5754284580166087,31.864166550767663,0.12503541660750678,-0.49819422179794387,0.37510624982252033
gpt-5-nano,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.25418158230658233,0.24410776723276725,0.1275850633392409,37.94722437944954,0.8991510765768683,0.040345939556884924,1.0
gpt-5-nano,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.25418158230658233,0.20942196692196693,0.6107154327330151,36.48302941882774,0.5451742069095318,0.1931251769651678,1.0
gpt-5-nano,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.24410776723276725,0.20942196692196693,0.48385204789998815,36.95818351656821,0.6313455970481048,0.1530074521900853,1.0
gpt-5-nano,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.25576347263847266,0.32970376845376853,-0.755737562940851,34.95534506463249,0.45486940699943273,-0.23898520122379474,1.0
gpt-5-nano,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.25576347263847266,0.32103167665667665,-0.7070906746184721,36.422862491945224,0.48400982092195793,-0.2236017044059382,1.0
gpt-5-nano,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.32970376845376853,0.32103167665667665,0.08141694127347357,37.67598709492492,0.9355413624952268,0.025746297454834633,1.0
gpt-5-nano,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5-nano,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
gpt-5-nano,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
gpt-5-nano,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.12303862803862806,0.15133699633699632,-0.8205976609905202,36.47627283262054,0.4172061626242145,-0.2594957651336747,1.0
gpt-5-nano,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.12303862803862806,0.14507076257076257,-0.6347990617877516,36.3279386501156,0.5295374784424438,-0.20074108917872532,1.0
gpt-5-nano,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.15133699633699632,0.14507076257076257,0.16469275236621653,37.99571491858062,0.8700588904002196,0.05208042115993296,1.0
gpt-5.4-nano,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.9464575702075703,0.9547761266511265,-0.3456405878763423,37.96536136296749,0.7315207992826996,-0.10930115094888226,1.0
gpt-5.4-nano,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.9464575702075703,0.9195095182595183,1.0659932853396825,37.45151595924702,0.2932508454196816,0.33709667521191755,0.8797525362590448
gpt-5.4-nano,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.9547761266511265,0.9195095182595183,1.376340375082155,37.68692006633484,0.1768395452193771,0.4352370420910066,0.5305186356581313
gpt-5.4-nano,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.12127115939615937,0.18588855588855588,-1.4257397846379034,32.653198408116936,0.16343390095610666,-0.4508585070173718,0.49030170286832
gpt-5.4-nano,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.12127115939615937,0.11481837606837608,0.17103907752892547,37.26110128295365,0.86511848797897,0.054087305388552845,1.0
gpt-5.4-nano,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.18588855588855588,0.11481837606837608,1.4967891560712128,35.241470389582574,0.14335144314559672,0.4733262910226278,0.4300543294367902
gpt-5.4-nano,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5237400793650794,0.5154074397824397,0.15636293801463125,37.317397501246894,0.8765898061753232,0.049446302576196144,1.0
gpt-5.4-nano,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5237400793650794,0.47326895326895324,1.1094305488107434,36.72139812631199,0.27445733805227024,0.3508327440012558,0.8233720141568107
gpt-5.4-nano,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5154074397824397,0.47326895326895324,0.8506872628981088,34.591121821670455,0.4007935094172134,0.26901093272524745,1.0
gpt-5.4-nano,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.005555555555555555,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.005555555555555555,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.004545454545454545,0.0,1.0,19.0,0.3298768009211252,0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.004545454545454545,0.004545454545454545,0.0,38.0,1.0,0.0,1.0
gpt-5.4-nano,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.004545454545454545,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3210499222999223,0.2726662226662227,0.4565874663626592,36.66949206188677,0.650660717538728,0.14438563447915184,1.0
gpt-5.4-nano,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3210499222999223,0.2800749250749251,0.39206605439056463,36.185603472705786,0.6973091236019809,0.12398217251096434,1.0
gpt-5.4-nano,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.2726662226662227,0.2800749250749251,-0.0790513849181732,37.95369363698981,0.9374070867209433,-0.024998242853211068,1.0
gpt-5.4-nano,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.36006451881451884,0.3529369935619936,0.059491328299324714,37.999348258410784,0.9528725480301133,0.018812809845469743,1.0
gpt-5.4-nano,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.36006451881451884,0.3340340215340215,0.22592519532180408,37.72262887585898,0.8224792571591379,0.07144381980353187,1.0
gpt-5.4-nano,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3529369935619936,0.3340340215340215,0.16443219818933172,37.74842381792697,0.8702682597797542,0.05199802669465032,1.0
gpt-5.4-nano,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.44215277777777773,0.42229360916860925,0.13987281065864066,37.98239442734374,0.8894995786279408,0.04423166644107809,1.0
gpt-5.4-nano,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.44215277777777773,0.4004382423132423,0.3097505918467639,37.315700063443124,0.7584738458174304,0.09795173768209554,1.0
gpt-5.4-nano,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.42229360916860925,0.4004382423132423,0.16426396630788936,37.510612924874046,0.8704053045718533,0.051944827102609004,1.0
gpt-5.4-nano,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5,0.4911477411477412,0.05590952111570608,37.906235708373664,0.9557075477209859,0.017680142961490963,1.0
gpt-5.4-nano,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5,0.5055555555555555,-0.034418200229154115,37.996171426264624,0.9727238502825304,-0.010883990568785626,1.0
gpt-5.4-nano,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4911477411477412,0.5055555555555555,-0.0914759804536705,37.94015185384072,0.9275956756702407,-0.028927244943064156,1.0
gpt-5.4-nano,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0038461538461538464,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0038461538461538464,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2450967782217782,0.33924970862470866,-0.9520749257240689,34.31483248771008,0.3477174779465983,-0.30107252684236924,1.0
gpt-5.4-nano,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2450967782217782,0.24540612165612163,-0.0038392782751318086,37.99382772000232,0.996956794901612,-0.0012140863920619108,1.0
gpt-5.4-nano,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.33924970862470866,0.24540612165612163,0.9529870357235494,34.082342127035005,0.34730689791780295,0.30136096134986656,1.0
gpt-5.4-nano,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.33361124986124985,0.34576527639027643,-0.10950963893426546,37.92300230679708,0.9133757219796738,-0.034629988477493295,1.0
gpt-5.4-nano,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.33361124986124985,0.27394272394272395,0.5808006467551077,37.508357078613344,0.5648485071066817,0.18366529102450235,1.0
gpt-5.4-nano,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.34576527639027643,0.27394272394272395,0.6814176968565832,37.0661228438721,0.49984280795151553,0.21548319600129617,1.0
gpt-5.4-nano,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.44400051337551344,0.42589715839715836,0.1268071035133438,37.92629318933156,0.8997629939424457,0.040099927059090615,1.0
gpt-5.4-nano,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.44400051337551344,0.44020146520146525,0.026607367250429618,37.92721149193622,0.9789124064892862,0.008413988305192936,1.0
gpt-5.4-nano,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.42589715839715836,0.44020146520146525,-0.10246639745945964,37.99999709387013,0.9189253068012347,-0.03240271996039831,1.0
gpt-5.4-nano,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4930288461538462,0.5055555555555555,-0.0781232863078442,37.99961275497859,0.9381399191981196,-0.024704752303023395,1.0
gpt-5.4-nano,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4930288461538462,0.48687500000000006,0.03862189068995803,37.99658446967535,0.9693940639935668,0.012213314212231938,1.0
gpt-5.4-nano,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5055555555555555,0.48687500000000006,0.11705118211351363,37.99389802010261,0.907436069514535,0.03701483382938647,1.0
gpt-5.4-nano,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.18600364912864914,0.24552947052947055,-0.7944246439407828,36.89269597421102,0.43202911445102726,-0.25121913042211563,1.0
gpt-5.4-nano,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.18600364912864914,0.135896534021534,0.8101078751128299,36.346337807540834,0.423150647679034,0.2561786035795777,1.0
